Complexity,Loss,Equation
68,0.15268445,"((log10((x0 * x0) + 1.6428005) * ((x0 ^ -0.76927906) * -1.9502401)) + 1.298934) + (((log10(x0 + x4) * -0.27348754) * ((x8 * x2) ^ -0.054016404)) + (((x4 * x6) * 0.1299823) + (((log10(x0) + -0.34205216) * 0.031021612) * (x5 * x3))))"
70,0.1525765,"((((log10(x0 + x4) * -0.27043778) * ((x2 * x8) ^ -0.056026537)) + (((log10(x0) + -0.3442496) * (x5 * (x3 * 0.030984962))) + 1.3092492)) + (((x0 ^ -0.76923335) * -1.9478813) * log10((x0 * x0) + 1.6400084))) + ((x6 ^ 1.6436708) * (x4 * 0.122855306))"
72,0.15257573,"((((x6 * (x4 * 0.12028667)) * x6) + 1.3155841) + (log10((x0 * x0) + 1.6362159) * ((x0 ^ -0.7685022) * -1.9505876))) + ((((x2 * x8) ^ -0.056515798) * (log10(x4 + x0) * -0.26992187)) + ((log10(x0) + -0.3425847) * ((x5 * x3) * 0.03104112)))"
74,0.15240538,"((((x0 ^ -0.7738701) * -1.9522892) * log10((x0 * x0) + 1.6313038)) + (((x4 * 0.1448488) * x6) * (x7 ^ 0.41053843))) + (((((x5 * 0.03055639) * x3) * (log10(x0) + -0.3649093)) + 1.3007102) + (((x2 * x8) ^ -0.055032905) * (log10(x4 + x0) * -0.2708465)))"
79,0.15238708,"(log10(x8 + 0.72133446) * 0.072259225) + (((((log10(x0) + log10(x6)) * (x5 * (x3 * 0.02163365))) + 1.5530864) + (((x2 ^ -0.037888505) * -0.3443514) * log10(x4 + (x0 + -1.2460309)))) + ((log10((x0 * x0) + 2.5751286) * ((x0 ^ -0.7690978) * -2.5762281)) + ((log10(x7) + x4) * 0.11031627)))"
81,0.15236695,"(log10((x0 * x0) + 2.5751286) * ((x0 ^ -0.7690978) * -2.5762281)) + (((((x4 ^ 0.94076174) + log10(x7)) * 0.11031627) + (log10(x0 + (x4 + -1.2460309)) * ((x2 ^ -0.037888505) * -0.3443514))) + ((log10(x8 + 0.5952465) * 0.072259225) + ((((x5 * 0.02163365) * x3) * (log10(x0) + log10(x6))) + 1.5530864)))"
92,0.15231247,"((log10((x0 * x0) + 1.9011458) * ((x0 ^ -0.81557643) * -1.9422709)) + ((log10(x7) * x7) * (log10(x0 + -0.27962852) * 0.4960897))) + (((log10((x4 + x0) + -1.2464364) * ((x2 ^ -0.08303618) * -0.13877603)) + (x4 * 0.080242544)) + (((((x3 * 0.020476973) * x5) * (log10(x6) + log10(x0))) + (log10(x8 + 0.7286872) * 0.07568212)) + 1.1336361))"
94,0.15224934,"(((log10(x7) * x7) * (log10(x9 + x0) * 0.4960897)) + (log10((x0 * x0) + 1.9011458) * ((x0 ^ -0.81557643) * -1.9422709))) + (((log10((x4 + x0) + -1.2464364) * ((x2 ^ -0.08303618) * -0.13877603)) + (x4 * 0.080242544)) + (((0.020476973 * (x3 * x5)) * (log10(x6) + log10(x0))) + ((log10(0.7286872 + x8) * 0.07568212) + 1.1336361)))"
96,0.15220247,"(((log10((x0 * x0) + 1.9011458) * ((x0 ^ -0.81557643) * -1.9422709)) + ((log10(x7) * x7) * (log10(x9 + x0) * 0.4960897))) + ((((x2 ^ -0.08303618) * -0.13877603) * log10(x4 + (x0 + -1.2464364))) + (x4 * 0.080242544))) + ((((x5 * 0.020476973) * x3) * (log10(x0) + log10(x6))) + ((log10(x8 + x4) * 0.075593844) + 1.1336361))"
98,0.15220244,"((((x3 * (x5 * 0.020476973)) * (log10(x0) + log10(x6))) + 1.1336361) + (log10((x8 + x4) * 0.99883366) * 0.07568212)) + (((log10((x0 * x0) + 1.9011458) * ((x0 ^ -0.81557643) * -1.9422709)) + ((log10(x7) * x7) * (log10(x9 + x0) * 0.4960897))) + ((((x2 ^ -0.08303618) * -0.13877603) * log10(x4 + (x0 + -1.2464364))) + (x4 * 0.080242544)))"
