Complexity,Loss,Equation
61,0.08222226,"(((x9 * x6) * -0.084806055) + (log10(x4 * (x1 * 0.6421878)) * 0.6665143)) + ((((exp(x7) * -0.055750255) + 0.073683776) * exp(x6)) + (((x6 + 0.43981668) * ((x0 ^ -0.37472245) + -0.36185476)) + ((x1 * -1.6975081) * log10(x0))))"
63,0.08204384,"((exp(x6) * 0.007030305) + ((log10(x4) * x6) * (x4 * x9))) + (((((log10(x0) * -2.929875) + 3.0792174) * x1) + (((x0 ^ -0.38090524) + -0.3721621) * (x6 + 0.4075024))) + (log10((x4 * x1) * 0.5248695) * 0.64448))"
65,0.08193366,"(((x7 * -0.06337263) + 0.018560233) * exp(x6)) + ((log10((x1 * x4) * 0.6762402) * 0.659859) + (((log10(x0) * (x1 * -1.6837556)) + (log10(x4) * ((x6 * 0.52255946) * x9))) + ((x6 + 0.5699561) * ((x0 ^ -0.34511086) + -0.39500841))))"
66,0.08188934,"((log10((x1 * 0.41757888) * x4) * 0.60754555) + (exp(x6) * ((exp(x7) * -0.070339) + 0.0916609))) + (((x6 * x9) * -0.090762414) + ((log10(x0) * ((log10(x2) + -2.137323) * x1)) + ((x6 + 0.62948275) * ((x0 ^ -0.4424203) + -0.30618617))))"
67,0.08179438,"(exp(x6) * ((x7 * -0.06337263) + 0.018560233)) + (((log10((x1 * x4) * 0.6762402) * 0.659859) + ((log10(x0) * x1) * -1.6837556)) + (((x6 + 0.5687192) * ((x0 ^ -0.34511086) + -0.39500841)) + ((x9 * log10(x4)) * (x6 * x4))))"
68,0.08172653,"((exp(x6) * ((exp(x7) * -0.0524196) + 0.07023777)) + ((log10(x4) * x6) * (x4 * x9))) + ((log10(x1 * (x4 * 0.6457732)) * 0.6740375) + (((log10(x0) * x1) * -1.722849) + (((x0 ^ -0.31279457) + -0.4277697) * (x6 + 0.34353614))))"
69,0.0816979,"((log10(x2) + -2.5915177) * (log10(x0) * x1)) + (((x6 * ((x9 * log10(x5)) * 0.37714028)) + (log10(x1 * x4) * 0.70026624)) + (((x6 + 0.8809038) * ((x0 ^ -0.46335056) + -0.29931802)) + (exp(x6) * ((exp(x7) * -0.06579694) + 0.08670344))))"
70,0.08166684,"(((((exp(x7) * -0.05483742) + 0.07306835) * exp(x6)) + ((log10(x4) * (-0.08486134 + x6)) * (x4 * x9))) + (log10(x1 * (x4 * 0.6323045)) * 0.6479405)) + ((log10(x0) * (x1 * -1.7048471)) + (((x0 ^ -0.37386692) + -0.3687883) * (x6 + 0.59222746)))"
71,0.081505194,"((log10(x2) + -2.5915177) * (x1 * log10(x0))) + ((exp(x6) * ((exp(x7) * -0.06579694) + 0.08670344)) + (((x9 * log10(x4)) * (x6 * x4)) + ((log10(x4 * x1) * 0.70026624) + ((x6 + 0.8809038) * ((x0 ^ -0.46335056) + -0.29931802)))))"
73,0.08132187,"(((x4 * x6) * (log10(x4) * x9)) + ((log10(x0) * x1) * (log10(x2) + -2.148613))) + ((exp(x6) * ((exp(x7) * -0.059894327) + 0.07909536)) + (((x6 + 0.6572623) * ((x0 ^ -0.3743031) + -0.3597569)) + (log10(x1 * (x4 * 0.39328533)) * 0.59544396)))"
74,0.08124969,"(((x9 * x4) * (log10(x4) * x6)) + (((x6 + 0.3133746) * ((x0 ^ -0.16117689) + -0.6459337)) + (((x2 * 0.10545211) + -2.1561022) * (log10(x0) * x1)))) + ((log10(x4 * (x1 * 0.4006482)) * 0.62863624) + (((exp(x7) * -0.054966707) + 0.07237138) * exp(x6)))"
77,0.08109747,"((((log10(x0) * x1) * ((x4 * log10(x2)) + -1.8744788)) + (((x9 * x4) * (x6 * log10(x4))) + ((x6 + 0.39379647) * ((x0 ^ -0.2952793) + -0.44164896)))) + (log10(x4 * (x1 * 0.37621444)) * 0.6126909)) + (((exp(x7) * -0.061405227) + 0.08132609) * exp(x6))"
79,0.08103397,"(((x4 * x9) * (log10(x4) * x6)) + ((((x4 * log10(x2)) + -1.8745353) * (log10(x0) * x1)) + ((exp(x6) + -1.0489115) * ((exp(x7) * -0.061719056) + 0.08177058)))) + ((log10((x4 * 0.37572134) * x1) * 0.6110614) + (((x0 ^ -0.2950759) + -0.44132277) * (x6 + 0.37572134)))"
81,0.080962196,"((((x4 * log10(x2)) + -1.8744076) * (log10(x0) * x1)) + ((((exp(x7) * -0.061724376) + 0.08144911) * (exp(x6) + -1.2117146)) + ((log10(x4) * (x6 + -0.08002583)) * (x4 * x9)))) + (((x6 + 0.4247629) * ((x0 ^ -0.29447556) + -0.4409835)) + (log10((x4 * x1) * 0.37705404) * 0.60776854))"
83,0.080948725,"((((log10(x0) * x1) * ((x4 * log10(x2)) + -1.8744076)) + (((exp(x7) * -0.061724376) + 0.08144911) * (exp(x6) + -1.3006394))) + ((((x6 + -0.08002583) * log10(x4)) * ((x9 + -0.022431664) * x4)) + (((x0 ^ -0.29447556) + -0.4409835) * (x6 + 0.4247629)))) + (log10(x1 * (x4 * 0.37705404)) * 0.60776854)"
85,0.08094237,"(((log10(x0) * x1) * ((x4 * log10(x2)) + -1.8744051)) + (((exp(x7) * -0.06178892) + 0.08139276) * (exp(x6 + x1) + -1.2329687))) + ((((log10(x4) * (x6 + -0.08002544)) * (x4 * x9)) + (log10((x4 * 0.37708396) * x1) * 0.6076937)) + ((x6 + 0.42475775) * ((x0 ^ -0.29440108) + -0.44091576)))"
88,0.0809126,"((((log10(x4) * (x6 + -0.0927106)) * (x9 * x4)) + (((log10(x2) * x4) + -1.8765222) * (x1 * log10(x0)))) + (log10((x1 * x4) * 0.41681907) * 0.6324781)) + ((((x7 * -0.09271129) + 0.025676671) * exp((x6 + x7) + -0.44836354)) + (((x1 ^ 0.27412158) + x6) * ((x0 ^ -0.30537137) + -0.4179886)))"
90,0.08089974,"(((log10((x1 * x4) * 0.41681862) * 0.63247925) + ((x6 + (x1 ^ 0.27412167)) * ((x0 ^ -0.3053712) + -0.41798854))) + (((log10(x4) * (x6 + -0.094409145)) * (x9 * x4)) + (((log10(x2) * x4) + -1.8765223) * (x1 * log10(x0 + -2.4340203))))) + (((x7 * -0.092710674) + 0.025688006) * exp(x7 + (x6 + -0.4643436)))"
