Complexity,Loss,Equation
68,0.17696123,"((x1 * 0.55513924) + ((((x4 * 0.06706752) + -0.015656311) * exp(x9 * -2.6879718)) + (exp(x0 * (x6 * -0.06472854)) * -0.26394))) + (((log10(x0 * x6) * -0.087212496) + 0.36860108) + (((x3 * 0.053647716) * exp(x8)) * log10((x9 * 2.2792547) + x0)))"
70,0.17687333,"((exp(x8) * (x3 * 0.052562155)) * log10((x9 * 4.623615) + x0)) + (((exp(x0 * (x6 * -0.06630947)) * -0.2651051) + ((log10(x0 * x6) * -0.08550869) + (x1 * (x5 * 0.6600306)))) + (((exp(x9 * -6.7476397) * x4) * 0.04252085) + 0.36599886))"
72,0.17676172,"(((exp(x9 * -5.577225) * ((x4 * 0.06441681) + -0.017266015)) + (exp((x6 * x0) * -0.064671464) * -0.27103245)) + 0.37831226) + (((((x3 * exp(x8)) * 0.050654512) * log10(x0 + (x9 * 2.5088942))) + (log10(x0 * x6) * -0.08907979)) + (x5 * (x1 * 0.66242236)))"
78,0.17658012,"(((x9 * 0.006581929) + (exp((x6 * x0) * -0.0643369) * -0.27362412)) + ((log10(x0) * -0.10088703) + (log10(x6) * -0.08547845))) + ((exp((x9 * x0) * -0.25204876) * (x4 * 0.042766366)) + (((exp(x8) + log10(x2)) * ((x3 * 0.031921614) * log10(x0))) + ((x1 * 0.4972519) + 0.3752424)))"
81,0.17646238,"((((log10(x0) * -0.13169265) + (x1 * 0.508564)) + (log10((x2 * 0.06537811) + x6) * -0.12967025)) + ((((log10(x4) + 0.5830915) * 0.06677435) * exp((x9 * x0) * -0.42691085)) + 0.4161865)) + ((exp(x6 * (x0 * -0.06085556)) * -0.26471558) + ((log10(x3 * x0) * 0.04386076) * (log10(x2) + exp(x8))))"
83,0.17639351,"((((log10(x4) + x6) * 0.0462821) * exp((x9 * x0) * -0.267393)) + 0.39641455) + ((((log10(x0) * -0.106060885) + (x1 * 0.499895)) + (((x2 * 0.020393392) + log10(x6)) * -0.10217494)) + ((exp((x0 * -0.062687375) * x6) * -0.267393) + ((exp(x8) + log10(x2)) * ((log10(x0) * x3) * 0.036633667))))"
85,0.1763288,"((exp((x6 * -0.06230378) * x0) * -0.2682503) + ((exp(x8) + log10(x2)) * (log10(x0 * x3) * 0.042102013))) + (((log10((x2 * 0.05064877) + x6) * -0.15501611) + ((log10(x0) * -0.1302098) + ((x5 * 0.63950354) * x1))) + ((exp((x9 * x0) * -0.27919668) * ((log10(x4) + 0.58079815) * 0.070376776)) + 0.41113424))"
87,0.17621519,"(((exp(x0 * (x6 * -0.063300185)) * -0.2641771) + ((log10(x3 * x0) * 0.040669303) * (log10(x2) + exp(x8)))) + ((((log10(x4) + 0.59057605) * 0.08111875) * exp((x0 * x9) * -0.25625095)) + 0.39443353)) + ((x1 * 0.51822454) + (((log10(x0) + (x9 * -0.03231713)) * -0.12356217) + (log10(x6 + (x2 * 0.048980553)) * -0.115604065)))"
90,0.17617677,"(((log10((x2 * 0.019286122) + x6) * -0.1304747) + (log10(x0) * -0.09872217)) + (((x6 * 0.7631923) * x1) + (x9 * 0.0046698106))) + (((exp(x0 * (x9 * -0.2620156)) * ((x4 + -0.10502115) * 0.0520259)) + 0.36574256) + (((log10(x2) + exp(x8)) * (x3 * (log10(x0) * 0.035929628))) + (exp(x0 * (x6 * -0.064542)) * -0.25927162)))"
91,0.17600445,"(((exp((x0 * x6) * -0.06324281) * -0.26307282) + ((log10(x2) + exp(x8)) * (log10(x3 * x0) * 0.040690005))) + ((((log10(x4) + 0.589834) * 0.08321491) * exp((x9 * x0) * -0.25773108)) + 0.38882196)) + ((((log10(x0) + (x9 * -0.035708133)) * -0.122631475) + (x1 * (x5 * 0.62819964))) + (log10(x6 + (x2 * 0.040248036)) * -0.13546452))"
97,0.1759998,"(((exp(x0 * (x6 * -0.0629026)) * -0.26916197) + (((log10(x0) * x3) * 0.036675654) * (log10(x2) + exp(x8)))) + ((log10(x1 + x0) * -0.104850374) + (((x1 * (x6 * 0.76792544)) + (x9 * 0.0037605362)) + ((log10(x6) + (x2 * 0.010822422)) * -0.13443457)))) + ((exp(x9 * (x0 * -0.25336188)) * ((x6 + log10(x4)) * 0.05244616)) + 0.3790356)"
99,0.17599854,"((((exp(x8) + log10(x2)) * ((log10(x0) * x3) * 0.036675412)) + (exp(x0 * (x6 * -0.062901825)) * -0.269165)) + ((((x1 * (x6 * 0.76792526)) + ((x9 ^ 1.0324512) * 0.0037176895)) + (((x2 * 0.010822822) + log10(x6)) * -0.13376772)) + (log10(x1 + x0) * -0.10485082))) + ((exp(x0 * (x9 * -0.25336197)) * ((x6 + log10(x4)) * 0.052446127)) + 0.37903282)"
