Complexity,Loss,Equation
59,0.06854288,"(exp((x1 * x7) + -0.01183566) + (((x0 * 0.10333533) * (x2 + -0.1226627)) + -2.7052925)) + (((((x3 + -0.6294467) * log10(x5)) * 0.0863594) + (((x0 ^ -0.31146428) + -0.41173145) * ((x7 ^ 0.4320922) + -1.4729382))) + (x1 ^ 0.19024886))"
60,0.068317935,"(((((x0 ^ -0.35251293) + -0.37147343) * log10(x7 + 0.07958466)) + exp(x7 * x1)) + (((x1 * -1.7059665) + 0.17903395) * (x0 * (x2 + -0.07282613)))) + ((((x3 * 0.08047506) * log10(x5)) + (x1 ^ 0.116907984)) + -2.95347)"
61,0.06825195,"((log10(x3 * 0.5116916) * log10(x5)) + ((((x1 * -2.3865793) + 0.208546) * (x0 * (x2 + -0.069240876))) + ((((x0 ^ -0.35089272) + -0.3708609) * log10(x7 + 0.08022869)) + exp(x7 * x1)))) + ((x1 ^ 0.1005278) + -2.9991486)"
62,0.06807299,"exp(x1 * x7) + ((((log10(x5) * (x3 * 0.07959498)) + (x1 ^ 0.072072)) + (((x0 * (x2 + -0.08588582)) * ((x1 * -2.3730583) + 0.21730527)) + -3.0101447)) + (((x0 ^ -0.34650555) + -0.37099528) * log10((x7 * 0.4928158) + 0.04810655)))"
64,0.068023846,"((((x0 ^ -0.34147638) + -0.3761574) * log10((x7 + 0.092130005) * 0.45946294)) + (((x1 ^ 0.08112767) + -2.9645052) + (((x1 * -2.3798976) + 0.21144994) * ((x2 + -0.09220411) * x0)))) + ((log10(x5) * (x3 * 0.07908761)) + exp((x7 + -0.3525408) * x1))"
66,0.067839354,"(exp((x7 + -0.40361202) * x1) + (((x3 * log10(x5 + -0.2027107)) * 0.054583643) + (((x0 ^ -0.3542251) + -0.38278434) * log10((x7 + 0.09947265) * 0.517679)))) + ((((x1 * -2.3597803) + 0.21400023) * ((x2 + -0.087582506) * x0)) + ((x1 ^ 0.08549801) + -2.9307287))"
71,0.06770471,"((((((x2 + -0.11281869) * x0) * ((x1 * -1.376061) + 0.15963538)) + -2.555609) + (x1 * -1.61915)) + (((log10(x5 * 0.83258945) * log10(x3 * 0.5528322)) + (x1 ^ 0.23247112)) + exp(x1 * x7))) + (log10((x7 * 0.42174765) + 0.035245836) * ((x0 ^ -0.34532103) + -0.3865793))"
75,0.06767517,"(((log10(x7 + 0.13752022) * ((x0 ^ -0.28650737) + -0.436987)) + ((x3 * log10(x5)) * 0.076470874)) + ((log10(x0 * 0.06807384) * 0.5611557) * (x3 * x1))) + ((((x0 * ((x2 + -0.12434356) * 0.09753768)) + exp(x1 * x7)) + -2.7479534) + ((x1 + x1) ^ 0.23240206))"
76,0.0676301,"((((x2 + -0.13565046) * (x0 * 0.09471112)) + exp(x1 * x7)) + (((x1 + x1) ^ 0.24571733) + -2.7139072)) + (((log10(x5) * log10(x3 * 0.532968)) + (((x0 ^ -0.24608661) + -0.48818368) * log10(x7 + 0.10305539))) + (((x3 ^ 0.7643445) * x1) * log10(x0 * 0.066412814)))"
78,0.0675876,"(((((x2 + -0.14901872) * 0.085141346) * (x0 + 2.01444)) + ((((x0 ^ -0.24261214) + -0.49285) * log10(x7 + 0.10335047)) + -2.707872)) + exp(x7 * x1)) + (((log10(x0 * 0.06748772) * (x1 * (x3 ^ 0.77876514))) + ((x1 + x1) ^ 0.23478425)) + (log10(x5) * log10(x3 * 0.53203714)))"
