Complexity,Loss,Equation
68,0.027532969,"(((log10(x4) * -0.6700776) + -1.234557) * log10(x3)) + (((((x1 ^ -0.2690627) * -0.08469688) + ((x6 + 2.1867213) * x2)) + (x9 + -0.8020841)) + (((((x0 + -1.3686296) ^ -0.3017363) + -0.30865997) * x5) + (((x9 + (x4 * -1.3691939)) * -1.0590265) + log10(x4))))"
69,0.027441489,"(((x2 * 2.6093292) + ((x4 + x9) + (x4 * x6))) + ((x9 * -1.0521673) + -0.74198586)) + ((((((x0 ^ -0.2953051) + -0.3241491) * x5) + log10(x4 * 0.8094456)) + (log10(x1) * 0.12154977)) + (((log10(x4) * -0.6394357) + -1.194717) * log10(x3)))"
71,0.027431956,"((log10(x4 * 0.8129933) + (x4 * x6)) + ((x2 * 2.6090662) + ((x4 + x9) + (log10(x1) * 0.12059668)))) + ((((x0 ^ -0.29651874) + -0.32369086) * (x5 ^ 0.93102795)) + ((log10(x3) * ((log10(x4) * -0.6383956) + -1.1937246)) + ((x9 * -1.0532607) + -0.74283326)))"
75,0.02737868,"((x2 * 2.5493786) + ((((x0 ^ -0.3211605) + -0.29992443) * x5) + ((log10(x4 * 0.8003618) + (log10(x1) * 0.11817194)) + (((x4 * -0.42890114) + x9) * -1.0509163)))) + (((x4 * x6) + (log10(x3) * ((log10(x4) * -0.73700005) + -1.3204638))) + ((x9 + x4) + -0.75279564))"
77,0.027361,"((((((x4 * -0.44095764) + x9) * -1.0525416) + (x4 + -0.7565375)) + (x2 * 2.6041133)) + ((log10(x3) * ((log10(x4) * -0.7226939) + -1.3078988)) + ((log10(0.7999061 * x4) + (log10(x1) * 0.1144176)) + (((x0 ^ -0.31369007) + -0.30560288) * x5)))) + ((x6 * (x4 * 0.7957981)) + x9)"
78,0.027320046,"(((x9 + -0.88337505) + ((x4 + (x6 * 0.08400175)) + (x2 * 2.4877017))) + ((x5 * ((x0 ^ -0.32061678) + -0.2975141)) + (((x1 ^ -0.49754423) * (x4 * -0.1577814)) + log10(x4 * 0.70858)))) + ((log10(x3) * ((log10(x4) * -0.69171375) + -1.2676343)) + ((x9 + (x4 * -1.3096523)) * -1.0521345))"
80,0.027275618,"((log10(x4 * 0.72973347) + (((x0 ^ -0.3241357) + -0.29868704) * x5)) + ((x4 * (x1 ^ -0.44909632)) * -0.2096528)) + (((log10(x3) * ((log10(x4) * -0.70712245) + -1.2931476)) + ((((x4 * -1.2673452) + x9) * -1.0509521) + x4)) + (((x9 + (x2 * 2.59023)) + (x4 * x6)) + -0.8764506))"
82,0.02725179,"(((x4 * ((x1 ^ -0.44742844) * -0.20095809)) + ((((x0 ^ -0.32065827) + -0.29451463) * x5) + log10(x4 * 0.7282129))) + (((((x4 * -1.2724959) + x9) * -1.0561116) + x4) + ((x9 + (x2 * 2.5966225)) + ((x4 * (x6 * 0.72695243)) + -0.87518674)))) + (((log10(x4) * -0.7024503) + -1.2861557) * log10(x3))"
84,0.027234817,"(log10(x4 * 0.7280957) + ((((x0 ^ -0.3199602) + -0.292056) * (x5 * 1.1365273)) + (x4 * ((x1 ^ -0.4483611) * -0.20240922)))) + ((((((x4 * -1.2723105) + x9) * -1.0546407) + x4) + ((x9 + (x2 * 2.5963478)) + (((x4 * x6) * 0.72703326) + -0.87581074))) + (log10(x3) * ((log10(x4) * -0.70373553) + -1.2864349)))"
86,0.027208658,"(((x5 * ((x0 ^ -0.308302) + -0.3206675)) + (x1 * log10(x9 * 0.5168507))) + (log10(x4 * 0.8378951) + (log10(x1) * 0.12918949))) + (((((x2 * 2.5894387) + ((x6 * x4) + x9)) + (x4 + -0.73776543)) + ((x9 + (x4 * -0.43837637)) * -1.0555695)) + (log10(x3) * ((log10(x4) * -0.7584956) + -1.3462752)))"
88,0.027200403,"((x4 * x6) + (x4 + ((x2 * 2.603933) + (x9 + -0.73005974)))) + (((x5 * (((x0 + -1.8511193) ^ -0.32170174) + -0.30681378)) + ((log10(x9 * 0.5286456) * x1) + (log10(x4 * 0.8124346) + (log10(x1) * 0.12839817)))) + ((((log10(x4) * -0.7501061) + -1.3330902) * log10(x3)) + (((x4 * -0.423346) + x9) * -1.0562906)))"
89,0.027156292,"(((((x4 * -1.2175316) + x9) * -1.0556701) + (((x4 * (x1 ^ -0.47782817)) * -0.15426181) + ((x1 * log10(x9)) + log10(x4 * 0.73964936)))) + (((x0 ^ -0.29061458) + -0.34591722) * x5)) + ((((x2 * 2.5788019) + ((x6 * x4) + x4)) + (x9 + -0.86538565)) + (((log10(x4) * -0.75475353) + -1.3599918) * log10(x3)))"
91,0.027138684,"((((x2 * 2.5820336) + (x6 * x4)) + (x9 + x4)) + ((log10(x3) * ((log10(x4) * -0.73652256) + -1.3380681)) + -0.8489335)) + ((((log10(x9 * 0.5177356) * x1) + (x4 * ((x1 ^ -0.50566655) * -0.15427582))) + (((x9 + (x4 * -1.2354827)) * -1.0567558) + (((x0 ^ -0.32576054) + -0.30385) * x5))) + log10(x4 * 0.7344185))"
93,0.027128069,"(((((x4 * -0.15554938) * (x1 ^ -0.50749207)) + (x1 * log10(x9 * 0.51770484))) + (x5 * (((x0 + -1.6872574) ^ -0.32751277) + -0.30362707))) + log10(x4 * 0.7336706)) + (((((x9 + -0.8472597) + x4) + ((x4 * x6) + (x2 * 2.6026022))) + (((log10(x4) * -0.73601013) + -1.3373029) * log10(x3))) + ((x9 + (x4 * -1.2340136)) * -1.0573312))"
95,0.027101189,"((((((x9 + x4) + (x2 * 2.6024873)) + -0.8463977) + ((x4 * x6) * 0.7631175)) + (((log10(x4) * -0.73597795) + -1.3351215) * log10(x3))) + ((x9 + (x4 * -1.2362577)) * -1.0636898)) + ((((((x0 + -3.0107622) ^ -0.32300302) + -0.30109596) * x5) + ((log10(x9 * 0.51792455) * x1) + (((x1 ^ -0.50309914) * -0.14876571) * x4))) + log10(x4 * 0.7349792))"
97,0.027099596,"((log10(x4 * 0.7485661) + ((((x0 + -1.688087) ^ -0.3144575) + -0.30140188) * x5)) + ((x1 * log10(x9 * 0.3191583)) + ((x1 ^ -0.5055219) * (x4 * -0.16777404)))) + ((((x4 + x9) + (x4 * (x6 * 0.75098217))) + ((x2 * 2.5992014) + -0.8521716)) + (((log10(x3) * 0.9394725) * ((log10(x4) * -0.74515444) + -1.3648083)) + ((x9 + (x4 * -1.2416832)) * -1.0675852)))"
100,0.027078765,"((log10(x4 * 0.7338491) + ((((x1 ^ -0.5089812) * x4) * -0.15649864) + (log10(x9 * 0.51260996) * x1))) + (x5 * (((x0 + -3.0111897) ^ -0.32595134) + -0.30079278))) + (((((log10(x4) * -0.7260681) + -1.3179275) * log10(x3)) + (((x4 * -1.2336415) + x9) * -1.0606672)) + ((((x9 + x4) + -0.852479) + (exp(x2 * -3.011257) * (x4 * x6))) + (x2 * 2.5991278)))"
