Complexity,Loss,Equation
61,0.027491776,"(((log10(x0) * log10((x4 + x2) + 0.14881594)) + ((x0 ^ -0.7002596) * (log10(x5 + 0.4491924) + -0.8141932))) + ((log10(x3) * -0.45501757) + ((log10(x7) * 0.65281063) + ((x9 ^ 0.12468582) + -1.1261514)))) + (log10(x0) * x1)"
63,0.027414998,"((((x1 * log10(x0)) + (((x9 ^ 0.17123571) + -0.5251088) * 2.1896691)) + ((x0 ^ -0.7765693) * (log10(x5 + 0.47556528) + -0.9303019))) + ((log10(x7) * 0.6522782) + (log10((x4 + x2) + 0.14950532) * log10(x0)))) + (log10(x3) * -0.44782743)"
65,0.02739526,"((log10(x0 + -1.5970842) * x1) + ((((x9 ^ 0.17090434) + -0.5205173) * 2.1898727) + ((x0 ^ -0.77745444) * (log10(x5 + 0.47607094) + -0.92801327)))) + ((log10(x4 + (x2 + 0.14341642)) * log10(x0)) + ((log10(x7) * 0.65149754) + (log10(x3) * -0.44807205)))"
67,0.027394919,"(log10(x0) * log10((x4 + x2) + 0.17182693)) + ((((log10(x5 + 0.4529401) + -0.95140004) * ((x0 + -0.032573607) ^ -0.73959666)) + (log10(x7) * 0.6200683)) + ((log10(x0) * (x1 + -0.06249138)) + ((log10(x3) * -0.43203434) + (((x9 ^ 0.18324438) + -0.4988725) * 2.1774807))))"
69,0.027336163,"(((log10((x4 + x2) + 0.1465561) * log10(x0)) + (log10(x3) * -0.44513375)) + (log10(x7) * 0.65143543)) + (((x1 * log10(x0 + (x5 + -2.280283))) + (((x9 ^ 0.17527175) + -0.5199126) * 2.1891828)) + ((x0 ^ -0.77966446) * (log10(x5 + 0.47714755) + -0.92849874)))"
72,0.027217718,"(((log10(x5 + 0.38185602) * (x1 + (x0 ^ -0.7956432))) + ((x0 * log10(x1)) * 0.007201259)) + ((x4 + (x2 + -0.1465562)) * log10(x0 + -2.6026478))) + ((log10(x3) * -0.40927052) + (((x0 ^ -0.397877) * log10(x7)) + (((x9 ^ 0.22679563) + -0.5001566) * 3.3091128)))"
74,0.027205901,"(((log10(x1) * (x0 * 0.006599635)) + ((((x0 + -2.615267) ^ -0.40716273) * log10(x7)) + (log10(x3) * -0.4056829))) + ((((x9 ^ 0.22410524) + -0.493624) * 3.307394) + (((x2 + x4) + -0.18449143) * log10(x0 + -2.602244)))) + (log10(x5 + 0.3883861) * ((x0 ^ -0.79818857) + x1))"
76,0.02719461,"(log10(x5 + 0.38146362) * (x1 + (x0 ^ -0.7955805))) + (((x8 + x0) * (log10(x1) * 0.0069769793)) + ((((x4 + x2) + -0.14805181) * log10(x0 + -2.6026824)) + (((log10(x3) * -0.41002294) + ((x0 ^ -0.3980679) * log10(x7))) + (((x9 ^ 0.22842968) + -0.5017658) * 3.309488))))"
78,0.02715554,"((((x1 + log10(x1)) * (x0 * 0.0067640287)) + (log10(x3) * -0.40661302)) + (log10(x7) * ((x0 + -2.6152422) ^ -0.40683222))) + (((log10(x5 + 0.38844025) * ((x0 ^ -0.79802096) + x1)) + (log10(x0 + -2.602191) * ((x2 + x4) + -0.18250962))) + (((x9 ^ 0.22430961) + -0.49433246) * 3.307371))"
80,0.027096288,"(log10(x5 + 0.389565) * ((x0 ^ -0.7988279) + x1)) + ((((x4 + (x2 + -0.17870608)) * log10(x0 + -2.6020935)) + (log10(x7) * (((x0 + -1.3177187) ^ -0.4084768) + 0.14532705))) + ((log10(x3) * -0.40632823) + ((log10(x1 + x1) * (x0 * 0.008028788)) + (((x9 ^ 0.22386447) + -0.4938064) * 3.3068316))))"
83,0.027078608,"((((log10(x5 + 0.41227928) * (x1 + (x0 ^ -0.80240357))) + x1) + ((log10(x7) * ((x0 + -2.6888807) ^ -0.43644878)) + (log10(x3) * -0.4493862))) + ((((x9 ^ 0.21409251) + -0.49512997) * 3.3028295) + ((log10(x1) * (x0 * -0.013424077)) * log10(x6)))) + ((x4 + (x2 + -0.29331055)) * log10(x0 + -2.6032465))"
86,0.027024189,"(((((x0 + -3.0614998) ^ -0.5006832) * log10(x7)) + ((x1 + (x0 ^ -0.7656734)) * log10(x5 + 0.46091715))) + ((x4 + (x2 + -0.3516171)) * log10((x3 * -0.13442363) + x0))) + ((log10(x3) * -0.47708723) + (((x0 * (log10(x4) * 0.0021836243)) * x5) + ((((x9 ^ 0.19626816) + -0.4886917) * 3.3114593) + x1)))"
88,0.02697872,"((((x5 + 1.3868345) * (log10(x6) * (x0 * 0.00491529))) + (log10(x7) * ((x0 + -3.066038) ^ -0.5043935))) + (log10((x3 * -0.13126984) + x0) * (x2 + (x4 + -0.33757162)))) + ((x1 + ((log10(x5 + 0.4672088) * ((x0 ^ -0.75405794) + x1)) + (log10(x3) * -0.4781479))) + (((x9 ^ 0.20530125) + -0.48400044) * 3.309071))"
90,0.02690541,"(((((x0 * 0.00073816354) * log10(x6)) * (x3 * x5)) + ((x2 + (x4 + -0.36581108)) * log10((x3 * -0.12246601) + x0))) + ((((x0 + -3.0581894) ^ -0.5021062) * log10(x7)) + ((x1 + (x0 ^ -0.7693956)) * log10(x5 + 0.4633966)))) + ((((x9 ^ 0.19655518) + -0.5004623) * 3.312816) + (x1 + (log10(x3) * -0.42608)))"
92,0.026830845,"((log10(x0 + (x3 * -0.13128473)) * (x2 + (x4 + -0.32634553))) + ((((x9 ^ 0.21045958) + -0.49105805) * 3.3135386) + ((x1 + (log10(x3) * -0.44521213)) + (log10(x5 + 0.45233425) * ((x0 ^ -0.74251956) + x1))))) + ((((x0 * log10(x6)) * 0.0049073184) * (x5 + (x3 * 0.18903634))) + (log10(x7) * ((x0 + -3.0611472) ^ -0.503321)))"
96,0.026756028,"(((log10((x3 * -0.13044442) + x0) * ((x4 + x2) + -0.3605522)) + ((((x9 ^ 0.19064662) * 0.8096726) + -0.475869) * 3.3144112)) + (((x0 + -3.1894014) ^ -0.5018349) * log10(x7))) + (((log10(x3 + 0.6272399) * -0.4625389) + (x1 + (log10(x5 + 0.39687124) * (x1 + (x0 ^ -0.76622707))))) + (((x5 + 0.72528744) * x3) * ((x0 * log10(x6)) * 0.0006465448)))"
98,0.026754972,"((log10((x3 * -0.13044442) + x0) * ((x4 + -0.3605522) + x2)) + (((((x9 ^ 0.19064662) * 0.8096726) + -0.475869) * 3.3144112) + (((x0 + -3.1894014) ^ -0.5018349) * log10(x7)))) + ((((x0 * log10(x6)) * 0.0006465448) * ((x5 + 0.72528744) * x3)) + ((log10(x3 + 0.65262437) * -0.4625389) + ((log10(x5 + 0.39687124) * ((x0 ^ -0.76622707) + x1)) + (x1 * 1.0064785))))"
