Complexity,Loss,Equation
61,0.029591756,"(((x6 ^ 0.74790376) * ((x1 * log10(x0)) + 0.22425866)) + ((log10(x3) * 0.18892951) * log10(x1 * x5))) + ((((x6 * (x0 * -0.01861619)) * (x4 + 0.74952775)) + -1.9525213) + (x0 * (log10(x2) * 0.003754398)))"
63,0.02958216,"((((x4 + 0.7553878) * ((x0 * -0.018294033) * x6)) + -1.952749) + ((log10(x2 * 1.2903672) * (x0 * 0.0039642723)) + ((x6 ^ 0.74904567) * ((x1 * log10(x0)) + 0.22248541)))) + ((log10(x3) * 0.18890655) * log10(x1 * x5))"
67,0.029468635,"(((log10(x1 * x5) * (log10(x3) * 0.18151899)) + ((((x6 * 1.609871) ^ 0.65955955) * 0.17289652) + ((x0 * (x6 * -0.018727511)) * (x4 + 0.7532542)))) + ((log10(x2) * (x0 * 0.0036394494)) + (x1 * (log10(x0) * x6)))) + -1.9721502"
69,0.029454794,"((((log10(x3) * 0.18920219) * log10(x1 * x5)) + ((log10(x0) * (x6 * x1)) + -1.961898)) + (((x6 * x6) ^ 0.3355838) * 0.23735306)) + ((((x6 * x0) * -0.018742038) * (x4 + 0.76743275)) + ((x0 * 0.0034870107) * log10(x2)))"
71,0.029396364,"((((log10(x2) * (x0 * 0.0035342905)) + ((x4 + 0.78819567) * (x6 * (x0 * -0.01911163)))) + (log10(x5 * x1) * (log10(x3) * 0.19218504))) + -1.9555181) + ((log10(x0 + -2.7078354) * (x1 * x6)) + (((x6 * x6) ^ 0.3413924) * 0.25174895))"
73,0.029360948,"((log10(x3) * (log10(x5 * x1) * 0.18831913)) + ((x0 * x6) * ((x4 + 0.77817065) * -0.019277189))) + ((((log10(x2) * (x0 * 0.0035370481)) + -1.961048) + (((x6 * x6) ^ 0.32830554) * 0.24709317)) + (((x6 ^ 1.1283958) * x1) * log10(x0 + -2.006274)))"
75,0.02934465,"(((log10(x2 * x9) * (x0 * 0.0033045115)) + (log10(x5 * x1) * (log10(x3) * 0.19367222))) + ((((x6 * x0) * -0.019132586) * (x4 + 0.78723305)) + -1.9559319)) + (((log10(x0 + -2.7078323) * x1) * x6) + (((x6 * x6) ^ 0.34201217) * 0.2544491))"
77,0.029290348,"((log10(x9 * x2) * 0.0033328338) * (x0 + -0.005926675)) + ((((x1 * (x6 ^ 1.2160954)) * log10(x0 + -2.6973574)) + (log10(x3) * (log10(x1 * x5) * 0.18665254))) + ((((x6 * 1.5928553) ^ 0.64464) * 0.19022505) + (((x4 + 0.80145824) * (x0 * (x6 * -0.018924296))) + -1.9668946)))"
83,0.029199911,"(((((log10(x1) * log10(x3)) * 0.20640963) + ((x1 * 0.49000394) * log10(x8))) + ((x5 * ((x1 * x0) * 0.27569705)) + -1.8525076)) + (x0 * (log10(x2) * 0.006748557))) + (((exp(x4) * x0) * (x6 * (log10(x3) * -0.0122146355))) + ((x1 + 0.11965056) * ((x6 * 2.077553) ^ 0.6611276)))"
85,0.029119356,"(((exp(x4) * x0) * ((log10(x3) * -0.011770737) * x6)) + (((log10(x3) * log10(x1)) * 0.20490593) + ((x1 * 0.2950199) * (x5 * x0)))) + (((((x1 + 0.110306166) * ((x6 * 2.2761264) ^ 0.6584245)) + -1.8514618) + (log10(x2 * 0.23568192) * (x0 * 0.0052335416))) + ((x1 * log10(x8)) * 0.48924565))"
87,0.029067555,"((((x0 * log10(x2 * 0.2100174)) * 0.004690649) + (((x0 * exp(x4)) * ((x6 * -0.012111739) * log10(x3))) + -1.8886762)) + ((((x0 * 0.26660576) + 1.2429837) * (x5 * x1)) + (log10(x3) * (log10(x1) * 0.19523884)))) + ((((x6 * 2.2742662) ^ 0.6513318) * (x1 + 0.11567338)) + (x1 * (log10(x8) * 0.5377257)))"
89,0.029061705,"((((log10(x1) * (log10(x3) * 0.19453007)) + (x1 * (log10(x8) * 0.53782004))) + (((x1 * x5) * ((x0 * 0.2691264) + 1.2106804)) + (((x6 * 2.2744346) ^ 0.65245664) * (x1 + 0.11705016)))) + ((log10(x2 * 0.210746) * x0) * 0.0047656856)) + (((exp(x4) * (x0 + 0.42227685)) * ((x6 * -0.012048847) * log10(x3))) + -1.8879033)"
91,0.02906094,"(((x1 * (log10(x8 * 0.75356835) * 0.5376212)) + (log10(x3) * (log10(x1) * 0.19415118))) + ((((x0 * 0.26836058) + 1.2106642) * (x1 * x5)) + (((x6 * 2.2744343) ^ 0.65237576) * (x1 + 0.117645465)))) + (((((x6 * -0.012010469) * log10(x3)) * ((x0 + 0.51434535) * exp(x4))) + ((log10(x2 * 0.21050932) * x0) * 0.004729516)) + -1.8876725)"
