Complexity,Loss,Equation
65,0.04860281,"(((log10(x0 + x3) * -0.81267446) + (((x3 ^ -0.35489002) + x7) * 0.30073395)) + (x4 * -0.85074115)) + ((x5 * x1) + ((((x7 * log10(x0)) * -0.25341257) + log10(x4)) + (log10(x0) * ((x2 ^ 0.6791274) + 0.17947333))))"
67,0.048495322,"((x4 * -0.87347907) + ((log10(x0 + x3) * -0.81784856) + (((x3 ^ -0.3733605) + x7) * 0.29902035))) + ((((x2 ^ 0.7113123) + 0.19247407) * log10(x0)) + (((x1 * (x5 + 0.48894617)) + ((x7 * -0.24485497) * log10(x0))) + log10(x4)))"
69,0.048336837,"((x1 * (x5 + x9)) + (((x7 * log10(x0)) * -0.2489601) + log10(x4))) + ((((x4 * -0.8848534) + ((x7 + (x3 ^ -0.37642193)) * 0.3023781)) + (log10(x3 + x0) * -0.82480556)) + (((x2 ^ 0.7388167) + 0.20455101) * log10(x0)))"
74,0.048262507,"(((log10(x0) * (x7 * -0.2671458)) + (((x3 ^ -0.37247723) + x7) * 0.30187064)) + ((exp(x8) * (x4 * -0.3769705)) + (log10(x0) * ((x2 ^ 0.7319504) + 0.18802518)))) + (((log10(x0 + x3) * -0.81699) + log10(x4)) + ((x1 * (x5 ^ 0.59398115)) * 1.6249748))"
76,0.048258457,"(((((x2 ^ 0.71947485) + 0.1983513) * log10(x0)) + (((x7 * log10(x0)) * -0.2610736) + (log10(x0 + x3) * -0.83823586))) + (log10(x4 + 0.004212239) + ((x5 ^ 0.6285952) * (x1 * 1.4319897)))) + ((((x3 ^ -0.3751326) + x7) * 0.30019605) + (exp(x8) * (x4 * -0.3447069)))"
78,0.048240107,"(((x5 * x1) + log10(x4)) + (((x4 * -0.3974373) * exp(x8)) + (log10(x0 + x3) * -0.82950085))) + (((x9 * x1) + (log10(x0) * ((x2 ^ 0.7846182) + 0.21710944))) + ((log10(x0) * (x7 * -0.25812802)) + (((x3 ^ -0.36831343) + x7) * 0.31301892)))"
80,0.0481663,"(((log10(x4) + (((x2 ^ 0.58778197) + 0.12383554) * log10(x0))) + (((x2 * -0.5890727) + -0.1775843) * log10(x3))) + ((x4 * -0.84004426) + (x1 * ((x5 ^ 0.7929233) + x9)))) + (((x7 + 0.95316494) * 0.27935284) + (((x7 * -0.22846074) * log10(x0)) + (log10(x3 + x0) * -0.7595379)))"
82,0.04791258,"(((x7 * log10(x0)) * -0.26900622) + (((x9 * 0.15000308) + ((x7 + (x3 ^ -0.4101575)) * 0.3054899)) + (((x2 ^ 0.76702064) + 0.24150516) * log10(x0)))) + ((log10(x0 + x3) * -0.8849424) + ((exp(x8) * (x4 * -0.3865446)) + ((log10(x4) + ((x5 ^ 0.62354183) * (x1 * 1.6265868))) + -0.040175635)))"
84,0.04780747,"((((x2 ^ 0.7637697) + 0.26728866) * log10(x0)) + ((x7 + (x3 ^ -0.46340033)) * (x4 + 0.12981786))) + (((log10(x0 + x3) * -0.91191214) + ((exp(x8) * x4) * -0.4263024)) + ((((x5 ^ 0.53741294) * (x1 * 1.8471534)) + log10(x4)) + ((log10(x0) * (x7 * -0.24689996)) + (x9 * 0.15054032))))"
86,0.047797874,"((((x7 * -0.2621013) * log10(x0)) + ((x9 * 0.14621615) + (log10(x0) * ((x2 ^ 0.7451271) + 0.25931993)))) + ((x7 + (x3 ^ -0.48049054)) * (x4 + 0.14856686))) + (((((x5 ^ 0.6033894) * (x1 * 1.6524341)) + log10(x4)) + ((log10(x0 + x3) * -0.923278) + 0.01283939)) + ((exp(x8) * x4) * -0.39377713))"
88,0.04775385,"((x7 * (log10(x0) * -0.24636032)) + (((x9 * 0.15253565) + (log10(x0 + -0.10848307) * ((x2 ^ 0.74688023) + 0.26033294))) + (((x3 ^ -0.49680042) + x7) * (x4 + 0.13135307)))) + ((((x4 * -0.3923152) * exp(x8)) + 0.0025071015) + ((((x5 ^ 0.6031335) * (x1 * 1.65201)) + log10(x4)) + (log10(x3 + x0) * -0.9121611)))"
