Complexity,Loss,Equation
65,0.027330345,"(((log10(x3 + 2.17703) * -0.7847436) + ((exp(x4 * 2.124761) * (log10(x4) + (x1 + -0.29740283))) + (x3 * 0.0069461637))) + (((x0 ^ -0.43815818) + -0.31327778) * x6)) + (((x2 * 2.2815442) + -0.7358167) + (exp((0.0098968325 + x6) * x4) * 0.47082794))"
69,0.02719481,"(exp(x4 * 1.3756508) * (log10(x4) + -0.66351604)) + (((log10(x3 + 2.1767168) * -0.77260625) + (((x2 + -0.13735844) * 2.1760716) + (exp(x4 * x6) * 0.3794032))) + (((x3 * 0.007992232) + ((x1 + -0.061010525) * x7)) + (((x0 ^ -0.3778905) + -0.31495672) * x6)))"
71,0.02708295,"(((exp(x4 * x6) * 0.38711506) + (((log10(x4) + -0.65647495) * exp(x4 * 1.3755578)) + (((x0 ^ -0.3735557) + -0.30971363) * x6))) + (((x1 + -0.08281607) * (x7 * 0.70811003)) + ((x3 * 0.0075662807) + (log10(x3 + 2.167044) * -0.76143533)))) + ((x2 + -0.13349022) * 2.425103)"
73,0.027080128,"(((((log10(x4) + -0.6574482) * exp(x4 * 1.375533)) + (x7 * ((x1 + -0.08778269) * 0.6307409))) + (x3 * 0.0074095684)) + ((log10(x3 + 2.167331) * -0.7633503) + ((x2 + -0.1297428) * 2.425675))) + ((x6 * (((x0 + -1.4508299) ^ -0.37473887) + -0.31153226)) + (exp(x4 * x6) * 0.38423085))"
78,0.02693219,"(((log10(x3 + 1.9388069) * -0.7244032) + (((x3 * 0.006290753) + (x7 * -0.07620859)) + ((x2 + -0.1436221) * 2.2020156))) + (((x6 ^ 0.7055024) * ((x0 ^ -0.34070647) + -0.34136012)) + (exp(x4 * 1.3915629) * (log10(x4) + (x1 + -0.6397501))))) + (exp(x4 * x6) * ((exp(x9) + 0.93704236) * 0.2460414))"
81,0.02689347,"(log10(x3 + 1.9614452) * -0.70108175) + (((((x3 * 0.006125837) + (x2 * 2.1743305)) + (x7 * -0.07383293)) + ((exp(x2) + exp(x9)) * (exp(x6 * x4) * 0.22052364))) + (((exp(x4 * 1.3338081) * ((x1 + -0.68666315) + log10(x4))) + (((x0 ^ -0.37930578) + -0.30029324) * (x6 ^ 0.70091003))) + -0.29133028))"
83,0.026883105,"(((exp(x2) + exp(x9)) * (exp(x4 * x6) * 0.22166882)) + -0.2890865) + (((((x3 * 0.0061836247) + (x7 * -0.07415832)) + (x2 * 2.182006)) + (log10(x3 + 1.9611801) * -0.7024178)) + (((((x0 + -2.0739906) ^ -0.38297585) + -0.2983458) * (x6 ^ 0.70040107)) + (exp(x4 * 1.3369212) * ((log10(x4) + x1) + -0.6899868))))"
85,0.026815617,"((x3 * 0.0064894753) + ((x6 ^ 0.7075934) * ((x0 ^ -0.34092772) + -0.34317923))) + ((((x7 * -0.08480847) + (log10(x3 + 1.938176) * -0.7265297)) + (2.1763477 * (-0.1436657 + x2))) + ((((-0.6383053 + log10(x4)) * exp(1.3929911 * x4)) + ((log10(x7) + 1.1734353) * x1)) + ((0.25068122 * (0.9360819 + exp(x9))) * exp(x6 * x4))))"
87,0.026782844,"((((x3 * 0.0063230526) + (((x0 ^ -0.3507699) + -0.3283854) * (x6 ^ 0.6797849))) + ((log10(x3 + 2.476224) * -0.7620945) + (((x2 + -0.10030654) * 2.188589) + (x7 * -0.08362599)))) + ((((log10(x4) + -0.6451547) + x1) * exp(x4 * 1.4068215)) + (x1 * log10(x7)))) + ((exp(x4 * x6) * 0.23275584) * (exp(x9) + 0.9285537))"
89,0.026770193,"((((x3 + 0.14383048) * 0.006469666) + ((x2 + -0.1465494) * 2.1768181)) + ((log10(x3 + 2.0784693) * -0.72246116) + ((x6 ^ 0.6026442) * ((x0 ^ -0.34141546) + -0.34001315)))) + ((x7 * -0.09047796) + (((exp(x4 * 1.3946978) * ((x1 + -0.63735837) + log10(x4))) + (log10(x7) * x1)) + ((exp(x9) + 1.0226228) * (exp(x6 * x4) * 0.2421118))))"
91,0.026767513,"((((x3 + (-0.9373728 * -0.44196913)) * 0.006469666) + ((x2 + -0.1465494) * 2.1768181)) + ((log10(x3 + 2.0784693) * -0.72246116) + ((x6 ^ 0.6026442) * ((x0 ^ -0.34141546) + -0.34001315)))) + ((x7 * -0.09047796) + (((exp(x4 * 1.3946978) * ((x1 + -0.63735837) + log10(x4))) + (log10(x7) * x1)) + ((exp(x9) + 1.0226228) * (exp(x6 * x4) * 0.2421118))))"
92,0.026721628,"((((x2 + -0.11535145) * 2.6177313) + ((x7 * -0.08752899) + (log10(x3 + 2.176507) * -0.73492616))) + (((x6 ^ 0.6489402) * ((x0 ^ -0.36151558) + -0.3365753)) + ((exp(x9 * -1.3470695) + x3) * 0.006475285))) + (((log10(x7) * 0.11390318) + (exp(x4 * 1.4131408) * ((log10(x4) + x1) + -0.6640667))) + (exp(x4 * x6) * ((exp(x9) + 0.9239584) * 0.24794282)))"
94,0.02663844,"((log10(x3 + 2.1738913) * -0.7353837) + (((x6 ^ 0.69288915) * ((x0 ^ -0.35363916) + -0.33689812)) + ((exp(x9 * -1.3564025) + x3) * 0.006179291))) + (((exp(x4 * 1.3984962) * (x1 + (-0.7353137 + log10(x4)))) + ((x1 * log10(x7)) + (((x2 + -0.10494393) * 2.2215567) + (x7 * -0.08224246)))) + (exp(x4 * x6) * ((exp(x9) + 0.9237391) * 0.27472878)))"
98,0.026614502,"(((((x0 ^ -0.3438587) + -0.32916594) * (x6 ^ 0.6918512)) + (log10(x3 + 2.2237527) * -0.7501918)) + ((exp(x9 * -1.3564904) + x3) * 0.0066145225)) + (((x1 * log10(x8 * x7)) + (exp(x4 * 1.4050307) * (x1 + (log10(x4) + -0.6507996)))) + (((x7 * -0.08692365) + ((x2 + -0.1289793) * 2.2199128)) + (((exp(x9) + 0.9207926) * 0.25786987) * exp(x6 * x4))))"
100,0.026580181,"(((log10(x3 + 2.2198956) * -0.7503295) + ((x6 ^ 0.6918558) * ((x0 ^ -0.34386688) + -0.32921422))) + ((x3 + exp(x9 * -1.3565005)) * 0.006611043)) + (((((x2 + -0.12971489) * 2.2198956) + (x7 * -0.08712171)) + (exp(x4 * x6) * ((exp(x9) + 0.9207733) * 0.2576053))) + ((exp(x4 * 1.405035) * ((log10(x4) + -0.6509586) + x1)) + (log10(x7) * ((x0 * 0.0053937705) * x1))))"
