Complexity,Loss,Equation
65,0.055391084,"(((0.0032684426 * x2) + ((x4 * 0.04375642) + ((x0 ^ 0.16480991) + log10(x3)))) + (((1.226346 * x1) + 0.73640585) * ((exp(x8) ^ -0.2781478) + 0.15367366))) + ((log10(x2 + 0.39950612) * -0.39068347) + ((((log10(x5) * x7) * 0.39950612) + x1) + -1.6305364))"
66,0.05538871,"(log10(x3) + ((x4 * 0.04094999) + (((x1 * 1.7536433) + 0.6901309) * ((exp(x8) ^ -0.2772004) + 0.23185569)))) + ((((x0 ^ 0.21324053) + (exp(x5) * 0.04226462)) + ((x2 * (exp(x1) * 0.0032612425)) + -1.6447902)) + (log10((x4 * 0.16464312) + x2) * -0.3970982))"
67,0.0552514,"((((x1 + 0.7400359) * ((exp(x8) ^ -0.27772254) + 0.15580617)) + (log10((x4 * 0.12886406) + x2) * -0.37495455)) + log10(x3)) + (((x1 + ((x0 ^ 0.1601147) + ((x4 * 0.042666804) + -1.6284142))) + (x2 * 0.0027808463)) + ((x5 + -0.33937535) * log10(x5)))"
69,0.05520975,"(log10(x3) + (log10((x4 * 0.12894656) + x2) * -0.3740375)) + ((((x1 * 1.2368119) + 0.7381005) * ((exp(x8) ^ -0.28020746) + 0.15324393)) + ((x0 ^ 0.16166273) + ((((x4 * 0.04400934) + -1.6308153) + x1) + ((x2 * 0.002637421) + ((x5 + -0.33849365) * log10(x5))))))"
73,0.055175103,"((((((x0 + x5) + -0.40198043) * log10(x5)) + (x1 + (-1.6312287 + (x2 * 0.0028313193)))) + (((x0 ^ 0.16287434) + (x4 * 0.042597685)) + log10(x3))) + (log10(x2 + (x4 * 0.12919725)) * -0.37383014)) + (((x1 * 1.2368215) + 0.737683) * ((exp(x8) ^ -0.28051516) + 0.15291703))"
77,0.055156697,"((log10(x3) + ((log10(x5) * x6) * (x5 + -0.33998498))) + (((x1 + -1.6328037) + (((x4 * 0.04524659) + (x0 ^ 0.16604859)) + ((x2 * x6) * 0.0032579298))) + (log10(x2 + (x4 * 0.12958741)) * -0.37330955))) + (((exp(x8) ^ -0.28017002) + 0.1522298) * ((x1 * 1.2368245) + 0.7359814))"
79,0.055141788,"(log10(x3) + ((log10(x5) * (x6 * 1.415252)) * (x5 + -0.36463496))) + ((x1 + ((((x0 ^ 0.16167301) + -1.6308198) + (x4 * 0.04400111)) + ((x6 * x2) * 0.0033961223))) + ((log10((x4 * 0.12894657) + x2) * -0.37404335) + (((x1 * 1.2368116) + 0.7380959) * ((exp(x8) ^ -0.28020802) + 0.15324056))))"
83,0.05511862,"((log10((x4 * 0.14507468) + x2) * -0.36479366) + ((((x0 * exp(x5)) ^ 0.19347638) + ((x1 + (x4 * 0.045677826)) + -1.6339648)) + (((x1 * 1.23708) + 0.73328036) * ((exp(x8) ^ -0.29465115) + 0.14846876)))) + (log10(x3) + ((x7 * -0.09275017) + ((x6 * (x2 * 0.004821794)) + ((x2 * x0) * -0.04712412))))"
84,0.055101838,"((((exp(x8) ^ -0.29215807) + 0.14723283) * ((x1 * 1.2364202) + 0.7306092)) + ((log10(x3) + ((x6 * (x2 * 0.0057982104)) + (x7 * -0.110558175))) + (exp(x2 * x0) * -0.01357387))) + ((log10(x2 + (x4 * 0.13621525)) * -0.38225526) + ((((x0 * exp(x5)) ^ 0.18300475) + (x1 + (x4 * 0.046022564))) + -1.6306475))"
90,0.055017434,"((log10((x4 * 0.12921591) + x2) * -0.37894654) + ((((x0 * 1.5041516) ^ 0.17325109) + (x1 + ((x4 * 0.043842886) + -1.6376591))) + (((x6 * x2) * 0.005064452) + (log10(x5 + -0.05980329) * (x7 * x5))))) + (((((exp(x8) ^ -0.280241) + 0.18269403) * ((x1 * 1.1603701) + 0.729662)) + (exp(x0 * x2) * -0.010255226)) + log10(x3))"
96,0.054986175,"(((exp(x0 * x2) * -0.009380508) + (((x1 * 1.1603528) + 0.7295226) * ((exp(x8) ^ -0.280199) + 0.18259682))) + log10(x3)) + ((((x7 * log10(x5 + -0.05983245)) * ((x3 + 0.8419423) * x5)) + (x6 * (x2 * 0.0048508355))) + ((((x1 + -1.6377343) + (x4 * 0.04388657)) + ((x0 * 1.5041369) ^ 0.17333917)) + (log10((x4 * 0.1487241) + x2) * -0.37909088)))"
97,0.05497986,"(((exp(x2 * x0) * -0.009380508) + (((exp(x8) ^ -0.280199) + 0.18259682) * (0.7295226 + (x1 * 1.1603528)))) + log10(x3)) + (((log10((x4 * 0.1487241) + x2) * -0.37909088) + ((((x4 * 0.04388657) + x1) + ((x0 * 1.5041369) ^ 0.17333917)) + -1.6377343)) + (((x5 * (exp(x3) + -0.17204377)) * (x7 * log10(x5 + -0.05983245))) + ((x2 * x6) * 0.0048508355)))"
98,0.05497959,"((exp(x0 * (x2 + 1.1603528)) * -0.009380506) + ((((x1 * 1.1603528) + 0.7295226) * ((exp(x8) ^ -0.280199) + 0.18259682)) + log10(x3))) + ((((x7 * log10(x5 + -0.05983245)) * ((x3 + 0.8419423) * x5)) + (x2 * (x6 * 0.004850831))) + (((x4 * 0.04388657) + ((x1 + -1.6377343) + ((x0 * 1.5041369) ^ 0.17333917))) + (log10((x4 * 0.1487241) + x2) * -0.37909088)))"
99,0.054972198,"((exp(x0 * (x2 + 1.1603528)) * -0.009380508) + (log10(x3) + (((exp(x8) ^ -0.280199) + 0.18259682) * ((x1 * 1.1603528) + 0.7295226)))) + (((((x4 * 0.04388657) + x1) + (((x0 * 1.5041369) ^ 0.17333917) + -1.6377343)) + (log10((x4 * 0.1487241) + x2) * -0.37909088)) + (((x5 * (exp(x3) + -0.17204377)) * (x7 * log10(x5 + -0.05983245))) + ((x6 * x2) * 0.0048508355)))"
