Complexity,Loss,Equation
58,0.053380713,"((exp((x1 * -1.2760134) + 0.6356433) + (log10(x2 + 0.16792305) * log10(x3 + x1))) + ((x4 ^ 0.89788455) + -1.4917622)) + (((((x0 ^ 0.4669332) * -0.20086367) + 0.6356433) * (log10(x1) + 0.3724505)) + log10(x0 + x5))"
59,0.053240072,"((((x2 + x4) * 1.78762) + (log10(x5 + x0) + -1.4822862)) + ((exp((x1 * -1.2385248) + 0.46056843) + -0.66909826) * log10(x3 + (x1 * 0.51900905)))) + ((((x0 ^ 0.4984221) * -0.2349479) + 0.5542448) * (log10(x1) + 0.21844825))"
61,0.053097032,"((log10((x1 * 0.5351834) + x3) * (exp((x1 * -1.2166878) + 0.4740358) + -0.6834315)) + (log10(x0 + x5) + ((((x2 ^ 0.7190467) + x4) ^ 0.7810238) + -1.5543414))) + ((((x0 ^ 0.4943701) * -0.23180431) + 0.5661595) * (log10(x1) + 0.2363183))"
65,0.053057417,"(log10(x3 + (x1 * 0.58273506)) * (exp((x1 * -1.2025565) + 0.47916827) + -0.6979449)) + (((((x0 ^ 0.49442708) * -0.22725381) + 0.58087975) * (log10(x1) + 0.26162636)) + (((x4 * 1.4287875) + (log10(x5 + x0) + -1.5409988)) + ((x2 ^ -0.38554958) * x2)))"
68,0.05305323,"((x2 * (x2 ^ -0.4450088)) + (((log10(x1) * x4) + -1.49979) + log10(x5 + x0))) + ((log10(x3 + (x1 * 0.5371445)) * (exp((x1 * -1.2015814) + 0.47637004) + -0.6937332)) + ((log10(x1) + 0.21892066) * (((x0 ^ 0.49660555) * -0.23496369) + 0.5437299)))"
70,0.052885413,"((log10(x0 + x5) + (((x2 ^ -0.3916403) * x2) + -1.5040793)) + (log10(x3 + (x1 * 0.5447827)) * (exp((x1 * -1.2071402) + 0.473985) + -0.6881757))) + (((((x0 ^ 0.49835303) * -0.23340659) + 0.54275155) * (log10(x1) + 0.23213284)) + ((log10(x1) + 0.62708247) * x4))"
73,0.052803673,"((0.19818492 + log10(x1)) * (0.56462234 + ((x0 ^ 0.4956269) * -0.24317718))) + ((((x4 * (log10(x1) + exp(x7))) + (log10(x5 + x0) + -1.4868122)) + (x2 * (x2 ^ -0.38888887))) + ((exp((x1 * -1.1914941) + 0.41351214) + -0.7028978) * log10(x3 + (0.5664292 * x1))))"
75,0.052637696,"((log10(x3 + (x1 * 0.4206086)) * (exp((x1 * -1.2570603) + 0.42755798) + -0.5423082)) + (((log10(x5 + x0) * 0.7069632) + -2.7186623) + (x2 * 2.1613028))) + (((x4 + log10(x6 + 1.8532482)) * log10(x1)) + (((x0 ^ 0.47637835) * ((x7 + log10(x1)) * -0.2275128)) + 1.2681364))"
79,0.05254151,"((((log10(x1 + 0.741496) + x7) * ((x0 ^ 0.49005312) * -0.22753553)) + ((x2 + log10(x6 + 1.829674)) * log10(x1))) + 1.2519615) + ((x2 + ((log10(x0 + x5) * 0.7424915) + -2.6865726)) + ((x4 + exp((x1 * -1.2744869) + 0.5508489)) + (log10((x1 * 0.4553396) + x3) * -0.5395155)))"
81,0.052504066,"(((log10(x3 + (x1 * 0.48938593)) * -0.5450364) + (((x2 + 0.64390284) * log10(x5 + x0)) + (x2 + -2.688867))) + (exp((x1 * -1.277562) + 0.50588727) + x4)) + ((((x0 ^ 0.44060332) * -0.20953782) * (x7 + log10(x1))) + ((log10(x1) * (x2 + log10(x6 + 1.8530809))) + 1.2542853))"
83,0.052385997,"(((x2 + ((x2 + 0.6977783) * log10(x5 + x0))) + -2.6789188) + ((log10(x3 + (x1 * 0.4622034)) * -0.53887004) + (x4 + exp((x1 * -1.2785407) + 0.5434507)))) + (((log10(x1) * (x2 + log10(x6 + 1.824249))) + (((x0 ^ 0.48822552) * -0.22375318) * (log10(x1 + 0.6056922) + x7))) + 1.2438028)"
85,0.052198395,"(((log10((x1 * 0.4866505) + x3) * -0.57887995) + ((log10(x0 + x5) * 0.6992259) + (((x9 * x2) * 0.48086056) + -2.5154483))) + (exp((x1 * -1.2508657) + 0.5690039) + x4)) + ((((x0 ^ 0.5724877) * -0.22904177) * (log10(x1 + 1.2225373) + x7)) + ((log10(x1) * (log10(x6 + 2.0157583) + x2)) + 1.1138324))"
87,0.0521839,"((((x0 ^ 0.5451304) * -0.2342884) * (log10(x1 + 1.2259817) + x7)) + ((log10(x1) * (log10(x6 + 2.0234995) + x2)) + 1.125091)) + (((log10((x1 * 0.483387) + x3) * -0.57590383) + (x4 + exp((x1 * -1.2519345) + 0.5752713))) + (((x2 * (x9 * 0.48551127)) + -2.504051) + (log10(x5 + (x0 + -0.08148223)) * 0.6562505)))"
89,0.052076,"((((log10(x6 + 1.8801974) + x2) * log10(x1 + -0.10494729)) + 1.2247978) + (((x0 ^ 0.5254431) * -0.23704226) * (x7 + log10(x1 + 1.2092688)))) + (((log10(x3 + (x1 * 0.44774264)) * -0.549864) + (x4 + exp((x1 * -1.2942857) + 0.62405133))) + ((log10((x0 + x5) + -0.095104836) * 0.65338933) + ((x2 * (x9 * 0.46551394)) + -2.6078331)))"
91,0.05200275,"((((x4 * 1.3792447) + exp((x1 * -1.30016) + 0.62501705)) + (log10(x3 + (x1 * 0.4528145)) * -0.5530244)) + (((x9 * (x2 * 0.4528145)) + -2.6209238) + (log10((x5 + x0) + -0.11939361) * 0.60702246))) + (((x7 + log10(x1 + 0.76198685)) * ((x0 ^ 0.5150374) * -0.22592197)) + ((log10(x1 + -0.106956184) * (log10(x6 + 1.8713474) + x2)) + 1.2328795))"
97,0.051979136,"(((log10(x1 + -0.10618728) * (x2 + log10(x6 + 1.8713491))) + 1.2311429) + (((x0 ^ 0.51526624) * -0.22650431) * (x7 + log10(x1 + 0.76188344)))) + (((log10((x0 + x5) + -0.10563837) * 0.6075616) + (((x2 * x9) * 0.45363224) + -2.6212869)) + ((log10((x1 * 0.44971418) + x3) * -0.5556904) + (((x7 + 3.4392104) * (x4 * 0.48324838)) + exp((x1 * -1.3007938) + 0.61068904))))"
